Version,Year,Month,Sender,Receiver,Cost,Quantity
V001,2017,M01,BP_01_35H_1,SF_350243,8.447853776,0
V001,2017,M01,BP_01_35H_1,SF_350244,8.048459539,0
V001,2017,M01,BP_01_35H_1,SF_350246,19.68253698,0
V001,2017,M01,BP_01_35H_1,SF_350266,76.22583498,0
V001,2017,M01,BP_01_35H_1,SF_350359,25.62506797,0
V001,2017,M01,BP_01_35H_1,SF_350393,2.609392065,0
V001,2017,M01,BP_01_35H_1,SF_350014,18.90667937,0
V001,2017,M01,BP_01_35H_1,SF_350332,0.169721656,0
V001,2017,M01,BP_01_35H_1,SF_350345,0.173607495,0
V001,2017,M01,BP_01_35H_1,FP_999999,192,0
V001,2017,M01,BP_01_35H_2,SF_350216,0.336,0
V001,2017,M01,BP_01_35H_2,SF_350243,1.77332,0
V001,2017,M01,BP_01_35H_2,SF_350244,2.48523,0
V001,2017,M01,BP_01_35H_2,SF_350246,3.46566,0
V001,2017,M01,BP_01_35H_2,SF_350266,3.04905,0
V001,2017,M01,BP_01_35H_2,SF_350359,14.61225,0
V001,2017,M01,BP_01_35H_2,SF_350393,0.1792,0
V001,2017,M01,BP_01_35H_2,SF_350014,0.75629,0
V001,2017,M01,BP_01_35H_2,SF_350332,0.00926,0
V001,2017,M01,BP_01_35H_2,SF_350345,0.00694,0
V001,2017,M01,BP_01_35H_2,FP_999999,4.0775,0
V001,2017,M01,BP_01_35I_1,SF_350039,5.669521479,0
V001,2017,M01,BP_01_35I_1,SF_350218,17.59690068,0
V001,2017,M01,BP_01_35I_1,SF_350223,28.77376844,0
V001,2017,M01,BP_01_35I_1,SF_350242,7.597971416,0
V001,2017,M01,BP_01_35I_1,SF_350314,19.51333841,0
V001,2017,M01,BP_01_35I_1,SF_350369,28.4440682,0
V001,2017,M01,BP_01_35I_1,SF_350390,4.838965373,0
V001,2017,M01,BP_01_35I_1,FP_719456,42.81503447,0
V001,2017,M01,BP_01_35I_1,FP_999999,142.16667,0
V001,2017,M01,BP_01_35I_2,SF_350039,2.20079,0
V001,2017,M01,BP_01_35I_2,SF_350218,2.39211,0
V001,2017,M01,BP_01_35I_2,SF_350223,10.18911,0
V001,2017,M01,BP_01_35I_2,SF_350242,1.73931,0
V001,2017,M01,BP_01_35I_2,SF_350314,0.78054,0
V001,2017,M01,BP_01_35I_2,SF_350369,1.13778,0
V001,2017,M01,BP_01_35I_2,SF_350390,1.13716,0
V001,2017,M01,BP_01_35I_2,FP_719456,1.7126,0
V001,2017,M01,BP_01_35I_2,FP_999999,3.31833,0
V001,2017,M01,BP_01_35K_1,SF_314630,10.39956668,0
V001,2017,M01,BP_01_35K_1,SF_350350,0.731775181,0
V001,2017,M01,BP_01_35K_1,SF_350400,2.888922246,0
V001,2017,M01,BP_01_35K_1,SF_350004,8.699582007,0
V001,2017,M01,BP_01_35K_1,FP_999999,11.33333,0
V001,2017,M01,BP_01_35K_2,SF_314630,0.416,0
V001,2017,M01,BP_01_35K_2,SF_350350,0.25784,0
V001,2017,M01,BP_01_35K_2,SF_350400,1.33653,0
V001,2017,M01,BP_01_35K_2,SF_350004,0.348,0
V001,2017,M01,BP_01_35K_2,FP_999999,1.6975,0
V001,2017,M01,BP_01_35L_1,SF_315653,6.066413899,0
V001,2017,M01,BP_01_35L_2,SF_315653,0.24267,0
